x_m,y_m,z_m
2.724269703705640699e-01,1.548197351451858356e-02,3.675328234368061553e-01
1.208134704973197193e-01,-2.143345627643411799e-01,1.077217917911194589e-01
3.879873579006029582e-02,2.765834587162740305e-02,1.367687701185084925e-01
-7.652541523031286541e-02,3.470515898385416742e-01,1.541441614279200241e-02
-1.062182278934760971e-01,-2.849081933777081535e-02,1.021971366515845026e-01
1.508717923600071953e-01,1.807064189554823952e-01,5.632511334822635218e-01
6.487934855968897907e-02,1.222281042761103470e-01,5.592019695022637515e-01
4.229154365592084977e-03,-4.716207285557966200e-01,2.107039961584009080e-01
6.856098959879502845e-03,-1.770607556873811383e-01,1.670462968481881971e-01
-6.526078244885649693e-02,-9.660719183164894613e-03,1.255651231278401836e-01
-9.981448962071493014e-02,2.253638824884802716e-01,-1.637571582615980070e-01
-2.917111676199307668e-01,1.758618587714523562e-01,1.111208834871313389e-03
4.574752618266914733e-02,-8.998979335480851438e-02,6.023999839966828196e-01
1.121209810618016833e-01,2.138923853213911819e-01,-3.090454319918917725e-01
-3.731269458770355985e-02,3.408183937238311659e-03,1.513292475760145694e-01
-1.549689413050125975e-01,-4.750962731107293280e-01,1.377050571181350769e-01
-9.831184576068591197e-02,-1.623432055141579289e-01,6.519063464688078235e-02
3.182618915784896085e-01,1.259218538272286747e-01,-1.932483510872398669e-01
-1.949766908075409866e-01,-1.127501748329573783e-01,3.122137598661753888e-01
1.007867608617789290e-01,5.064114172761140231e-03,2.485516979938632784e-02
8.115862646731291513e-03,-2.025195474565974832e-02,1.663363758993042785e-01
-1.645272558122603535e-01,-3.765030463324424426e-02,1.122951046902026240e-01
1.965304383476886574e-01,1.388742123023928299e-02,-2.915176588629841969e-01
3.009636707044756054e-01,-3.344669790716686686e-01,-4.270495326103585648e-02
-2.427313138511259794e-02,7.837858196953771672e-02,8.496992455287769030e-02
-4.700556785719800512e-01,-6.212350586165878152e-02,4.221992528733339856e-02
-4.117805725174748799e-04,-1.027172086556581709e-01,1.810899627649319998e-01
6.040323974639266735e-02,2.707332444663213544e-01,-4.436122603524068897e-02
-2.261899222275317867e-01,3.167714502708948721e-01,3.387375709672487134e-01
-3.978244248783836812e-02,2.220646579222933792e-01,4.662768453231691534e-01
1.313236635376310857e-02,1.685143176507495066e-01,2.291082945044826957e-01
-3.707312071702737466e-01,1.489416872319590350e-02,-2.090581005995223174e-01
1.123953179547688558e-01,2.525011521341684606e-01,-3.036870535331481769e-01
-3.599537102594311255e-01,8.956446902498355067e-02,4.564638526314632738e-01
-4.075240567008923120e-01,-6.938597983954986059e-02,-3.119931770635462481e-02
-2.551349196092125848e-01,4.358291228699917030e-01,1.289949408057345925e-01
2.040663479871998032e-01,-2.814920067628769451e-01,-3.109649643634386160e-02
4.743279720704870334e-02,1.070130051640098487e-02,1.563699534879342268e-01
2.521873237489216102e-01,3.689315262650608718e-01,2.903513134451448097e-01
-1.547600796409680790e-01,2.967137957794210301e-01,4.514689436351908558e-01
3.845836719896879308e-02,2.879626374498087116e-01,-3.638788857200790650e-02
-1.369059181355585519e-01,4.875372349163350355e-03,9.909870664999592682e-02
9.300511877076433898e-02,-1.656505516776715925e-01,3.521497930031239343e-01
-3.190327081502926099e-01,9.707400019715223261e-02,3.771611991934438191e-01
3.635985202992093601e-01,-4.329478905871000927e-03,3.391933387279228440e-01
-1.482238033520891229e-01,-8.060470842040488859e-02,5.820946755670608486e-01
1.084182617855093678e-01,2.140521162661658261e-01,3.607938062413863778e-02
-1.136626797731159905e-01,2.201022119541154731e-01,-4.203658080585453115e-03
4.964597500057205820e-02,4.091795139294480965e-03,1.152651782856426166e-01
-1.958944340318350547e-03,-2.228262899116835172e-01,1.274854629103039372e-03
-2.198842158532799407e-01,-1.165696218684650481e-01,-1.278795854660518261e-01
4.205609907884936410e-03,2.995768983414072162e-01,-3.320580197102235287e-02
3.646617219390767273e-02,2.327637419801793506e-01,2.098598173272097633e-01
-1.083592624104297852e-01,5.431110197037114506e-02,2.853565776289803679e-01
-3.206362563523189602e-01,5.034843531783771142e-02,-5.845659348358697716e-02
-2.217482744672790718e-01,7.111546771398907785e-02,4.457709347365491626e-01
4.400417576451725460e-02,-1.946940252078462746e-02,-2.889646328079151227e-02
1.260737005420663470e-01,-9.077638533737310278e-03,3.943623594987482051e-01
-1.084508251331689765e-01,7.369015529956124411e-02,1.326269687646465800e-01
-2.662735676126254392e-01,1.943606177232499455e-01,-2.358381139702511176e-01
3.895083884035823174e-01,-1.339083258665249299e-01,-1.127433561240397397e-01
1.016429089442739964e-01,-3.450792811823311657e-01,3.448111379097634766e-01
-5.001906156693508576e-02,-1.229668885323410669e-02,1.359402334805447088e-01
-7.757570988514848886e-02,-3.945032991764849672e-01,-3.825051367448135953e-02
-3.988276121532213780e-02,1.899333228821114827e-01,-3.180356558859652738e-01
-1.684889112248954546e-01,1.452175551217476379e-01,5.722509615320833243e-01
-5.323432746673377458e-02,3.669087466474867804e-02,3.364976035502312279e-02
-1.273098620462277120e-01,1.949353756353324751e-01,7.605507488432435015e-02
-5.850646651364040107e-02,-1.724314243429400095e-01,2.343436993946972358e-01
-4.176283256690301315e-01,1.873797238408423868e-02,1.983042884699694752e-01
-1.785410743104510201e-01,1.829394833544727428e-01,4.574314431940505465e-01
-3.159035251213451190e-01,2.309046488574962031e-01,-8.187694135256679689e-03
-3.819235262371001305e-02,-2.865098812499194403e-01,5.285845553835863964e-01
-2.051661606412784611e-01,3.489969322386353434e-02,1.585939097395339115e-01
1.679122544776837644e-01,1.728077226314029546e-01,1.230789576920018336e-01
-8.104938443172392259e-02,3.563060174456268714e-03,1.034754154207549737e-01
8.337502580084156512e-02,-1.666705502681149198e-01,1.053494939819473869e-01
-2.973743428489644680e-01,8.025985075260970436e-03,4.470472496335946011e-01
-1.543128560873743282e-01,-5.518425795668309430e-02,1.683501450324446647e-01
1.015584437448197319e-01,2.507170690587915973e-01,-6.307565321574881700e-02
6.153586381095858121e-02,-4.131617603409937223e-04,1.718725866510082134e-01
6.185609843792218288e-02,2.428488518993134060e-02,8.191842438055998987e-02
7.032750915601017339e-02,9.320465680804738973e-03,1.749931531365545578e-01
1.116878759301781904e-01,-3.303261162992666283e-02,1.221664040977877980e-01
-1.750278037115065022e-01,3.731910246041121315e-01,3.463568611362448646e-01
-1.772842008486416598e-01,3.511291349859606559e-01,4.285066535231688567e-01
4.142054668383512994e-01,-1.130658479881239825e-01,2.860278185168572684e-01
3.012532114721531151e-01,1.910126916225782789e-01,3.060979049920039552e-01
1.917011538294210726e-01,-2.640327708109330151e-01,-2.470882397677460762e-01
-3.318879291198989501e-01,1.668235251054391854e-01,4.610413891107135731e-01
2.286589871184376357e-02,2.724792519726026291e-02,2.499372317679603717e-01
9.802466881398153031e-02,-1.951935552226964354e-01,1.371646117081898320e-01
5.167886610691162924e-02,4.385281886199700330e-02,8.599300931673126147e-02
-6.926790566593252207e-02,2.382599231899452594e-02,9.426456220575019085e-02
9.880570599963586775e-02,1.725904199169153164e-01,5.827785872031431280e-01
-2.194760659809827930e-01,-1.261468754183339425e-01,5.482288283732265899e-02
-1.204705864585492309e-01,1.462411637985219226e-01,-2.238479850468010901e-01
-3.377392294543081486e-02,3.463833410787294786e-01,-1.762454737545013361e-01
1.952362379265838721e-01,-1.807766161109641834e-01,3.810609597189617559e-01
-2.035169956624832341e-02,4.070171248916244766e-02,4.976823804378849858e-01
1.048697872014201504e-01,-3.322947599709428212e-01,1.202238558450696021e-01
3.038406096376903842e-01,6.704624658368310564e-02,2.870002150292365606e-01
2.427108225593262170e-02,1.895616406528499720e-01,8.622772603314557416e-02
8.383048339862428366e-02,3.064996960880210161e-02,2.514064907421632508e-02
-1.162199765817742009e-01,-1.338662195725998649e-01,3.791915862544238403e-01
5.191398968911190709e-02,2.393595321732222558e-01,1.086909991964234712e-01
1.919693212654496051e-01,-5.430590177080175940e-03,1.468028882960225046e-01
-1.494866573956015465e-01,-4.354551707379320652e-02,4.362861689786014519e-01
-2.639223413149149877e-01,1.626067462647526607e-01,-3.025245189377141330e-03
-1.412374979077418713e-01,9.788699778953106889e-02,8.146050800322510166e-02
-3.282156006486522393e-01,-3.143780606580451886e-01,1.946107666882448683e-01
-4.176057879783486859e-01,-1.608658309761586691e-01,-1.141053371891213725e-01
-7.440975819839341920e-02,-4.589644668248715753e-01,1.090841964512282436e-01
3.486431382248636468e-01,-2.943512568009577501e-01,4.355387241514164370e-02
-3.289952819818926788e-03,-7.819770274928357356e-02,-1.937384227198055489e-02
-1.014433556199629549e-01,-3.528022306887297899e-01,-3.930918189295182219e-03
-1.813425718142078480e-01,1.709831029304040295e-01,5.511758334752134836e-01
3.914572711345309930e-01,-8.335787669874656497e-03,1.455211731664247665e-01
1.335148148831374892e-01,2.864384201997017265e-01,4.867467470358968207e-01
-1.032892797943792962e-01,-1.029119526958650888e-02,7.305276991116643748e-02
5.548898385700261338e-02,7.153185509485484456e-03,1.417731657101091169e-01
1.520672658362170471e-01,2.373451599721662364e-01,3.970416926130986013e-02
8.996998669590952624e-02,-8.662694930959594086e-02,-2.037379509523593035e-01
2.940348264233424991e-01,-1.626391020629963102e-01,3.023601404010116678e-01
2.740478509228024342e-02,-3.031344316998571542e-01,-1.934467995765275505e-01
-2.403742873596438345e-01,-1.002895381620655252e-01,-2.074470746396079590e-01
-1.445255937527312184e-01,1.048584110538374331e-01,4.993675150227155218e-02
-3.897306254180307183e-01,2.935525297300517131e-03,6.563249817095559435e-02
1.880467575158605298e-01,-2.076745097689586539e-01,-1.513872610674156238e-01
-1.000030227953217776e-01,-2.417125910417113888e-01,4.655525411510934297e-02
-1.697202480971289340e-01,-1.787171404134333952e-01,-2.640018938797241144e-01
2.646003136917718934e-01,1.005931570344821002e-01,2.698576085659812884e-01
-5.033187859104138601e-02,4.907577727004202445e-02,1.328894212968080579e-01
2.047353323373360678e-01,-3.205038211924297054e-01,4.220157676005300007e-01
4.735995429552462832e-02,-1.006662230121472545e-01,4.790353141460163000e-02
3.105908621979060480e-01,-2.048278816433624083e-01,-2.178420279384681302e-01
-1.154418690555478189e-01,1.546352870502151200e-01,8.198842374344927908e-02
2.879993121523483079e-03,-1.185758446801379318e-01,7.072192699138860061e-02
4.035887297320943090e-01,7.664437374873458997e-02,4.088911492221299904e-01
3.365213838403029178e-02,4.581626892114053218e-02,2.265862499010623810e-01
3.021780052127351901e-01,1.035401826081419063e-01,-2.657691815840268479e-01
2.708578994802125772e-03,-3.859520266948989614e-02,1.968982961184898572e-01
5.370416649717315444e-02,-2.400953366250013071e-02,6.167571169489418637e-01
-5.785165687609343521e-02,2.506669317509750972e-01,-2.159134518576892314e-01
4.349890430969876043e-01,-6.379422964011435826e-02,1.077386531035763456e-01
1.144477538954245949e-01,-1.213138440624148273e-01,-2.542165278149950969e-01
3.951187224573794732e-02,1.135897683272732162e-01,2.353727981679740525e-02
-4.119196296745121222e-01,2.566688398083367129e-01,2.988546497569568791e-02
2.817929338694034613e-01,-3.933605402334669487e-01,6.822909224724020560e-02
2.212825458411509794e-01,-3.070691871261969075e-01,8.054361270651823335e-02
-2.111888752704770000e-01,3.943106618876269787e-01,2.063099832204491890e-01
3.251120215010496611e-02,2.403247813726652055e-02,1.478242467171420327e-01
-3.899076434490131859e-01,-4.790257684996415688e-02,1.554607810547450064e-01
-2.584120373310708763e-01,-7.223375039144656895e-02,-6.860073445736927789e-02
-3.634956347325114800e-02,-3.051145309036455977e-01,-5.026131744603179463e-02
-2.503583607482570139e-01,3.427048179585947540e-01,3.668742809712146058e-01
-1.147966883041727643e-01,9.276827005063612019e-02,1.180543350826614712e-01
1.296853667335526837e-02,-9.822997383405402891e-03,1.654906223350448013e-01
-1.802799404741944889e-01,1.062651477609914963e-01,-1.810481787804864989e-02
-1.896222268254817503e-02,8.385042268015147071e-03,6.227104780187588950e-01
-1.154801791791942034e-01,-4.119451256089024516e-01,2.469268302457582331e-01
1.834781447000906895e-01,2.058540477163923188e-01,5.276155902333430348e-01
-2.060828825501075379e-01,1.018899309482118598e-01,-3.217745442473959328e-01
2.486885221343701838e-02,2.291702289978323620e-02,2.058442448814232772e-01
-8.382795384407136507e-02,-1.111930081146128568e-03,-2.088450202981713966e-01
-2.934441489916915224e-01,4.881823040287264215e-02,5.165035393769097372e-01
-6.760228244402011200e-02,4.622780366254350404e-01,1.660950939805824478e-01
-9.130955290746537584e-03,4.831650194412821508e-01,2.100773913208294624e-02
2.520843736687169434e-01,1.032556013932144495e-01,1.400046171493064262e-01
-1.883917212396036822e-01,-1.527300714297127326e-01,-2.429819591768101195e-01
-2.245847026936198532e-01,3.508718296893111876e-01,-1.510501687655502467e-01
-4.916591763488527278e-02,-2.339661014693100727e-02,1.571455159143274605e-01
-1.414177270441197287e-01,-1.553896792373938573e-01,-8.164201366215893818e-03
-2.593212223430900812e-02,-7.421384640436831659e-02,1.828081564752351007e-01
8.315029032147633337e-02,1.159327513081216954e-01,-3.300548503583963789e-01
-3.784199142532843063e-02,-3.811307151871465848e-01,-1.520670437639054795e-01
2.340618488337559699e-01,1.505185522693643085e-01,5.274912184353244271e-01
6.544950527949976171e-03,-1.146292017922761058e-01,3.695695297009424229e-01
-3.316520592119192035e-01,-1.911667328431493340e-01,1.613124072467568282e-01
4.317695661749976210e-02,-4.585204022150908554e-02,-3.682683629407725867e-01
-2.910807230113120481e-01,2.783615862726173118e-01,-1.332686721738860769e-01
2.499080332261184312e-01,-2.300246975398129168e-01,-8.406110905770677877e-02
-6.249410799755219376e-02,7.183515576798700508e-02,5.644192043054484242e-02
-6.077277465846279286e-02,-2.598952653867809409e-02,1.853801815036049683e-01
-6.702621208407835707e-02,-2.182341995915101085e-01,5.071369680440275252e-01
-3.201577802007789936e-02,2.049993178958545714e-01,1.997513477481384081e-01
-3.939187471315181432e-01,-1.128705392950458686e-01,-1.743837492550133206e-01
3.894883682833859273e-02,-3.676643581386758453e-02,-3.820484335271113752e-01
2.542106915412489232e-01,2.675656789244521550e-01,-2.198713358405248175e-01
2.391862373510167672e-01,-3.628005286271344110e-01,3.120975449996196138e-01
1.695263242216205057e-02,-2.190237460475142062e-01,5.318903738993653423e-03
-1.372296289619237032e-02,2.367662057887422872e-02,6.731703581604076003e-02
-1.238484813209851237e-01,-9.210223567814039558e-02,5.174810621776025910e-01
-4.872270336650906530e-02,4.877775768517814831e-02,8.926067584109981246e-02
4.656464696424573169e-01,-1.379470491527016729e-01,1.783578066342915713e-01
-5.334989915114930759e-02,4.902177043572732845e-03,1.233138194085672268e-01
1.037959528340433174e-01,3.489220544824975234e-02,-3.463564934673390439e-01
4.121113274218440869e-02,-1.170263317750681042e-01,3.981534403608313344e-01
-4.258176173063572822e-02,1.796446282387246518e-01,5.760205666356408294e-01
1.634797122306235195e-01,1.928194267337834389e-01,3.620136206854066563e-01
-6.357644935275574838e-02,-2.432243130171456678e-03,6.197297809530061263e-01
-4.024687547902851548e-01,1.488504523224500053e-01,3.591888383392534689e-01
-1.150678886795229589e-01,1.080124004701973894e-01,5.827387181424058538e-01
-3.564669691275576535e-01,1.311776650479606621e-01,2.117196638473088366e-01
3.739049260281146481e-02,-4.632500788356207211e-02,1.276918240637967827e-01
8.532518620487140881e-02,9.320329938095375799e-02,3.427438651340213027e-02
5.859479220023236512e-02,-9.526069068512263427e-02,6.043490048900361788e-01
4.116737502997092069e-02,-2.270076308425265921e-02,1.833828256188560213e-01
5.309770864870622283e-03,2.656301204759587125e-03,6.998566542623829712e-02
3.775936861792462684e-01,-9.002910759904768356e-02,2.158514142829870697e-01
-1.144702218818671874e-01,-1.137215508815991316e-01,8.520093215460679270e-02
3.067043269579299361e-02,2.919237770843166602e-02,1.915644100258190874e-01
1.615249534324586234e-01,1.442503144715249486e-01,-2.129032185181291836e-01
1.030582581719297897e-01,6.036642068204096240e-02,1.130917766693847887e-01
-3.563596173444814053e-01,-1.844107120804660271e-01,-4.131460366271913487e-02
-2.844533895175934135e-01,-3.930006707180798697e-01,2.501256707069597351e-01
